Year,Life expectancy ,Adult Mortality,Alcohol,under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS,GDP, thinness 5-9 years,Income composition of resources,Schooling,Country_,Status_
0.3337191134206705,0.21874708414419558,0.6767480850053411,0.018589196410034203,0.12513255567338283,0.22528117356330568,0.6640926269559846,0.22171417001801302,0.0,0.21053706693725005,0.9533610883210577,0.4190476190476191,0.3816425120772947,0.0,1.0
0.2670062357926497,0.21421964010877115,0.6787780186702373,0.018589196410034203,0.12725344644750797,0.00018468066856155876,0.6697695991908803,0.00020550969624063856,0.0,0.39197584727246976,0.9565365484689949,0.40317460317460324,0.32850241545893716,0.0,1.0
0.20027789694867693,0.20973796286823115,0.6807995079616714,0.0,0.1293743372216331,0.0856403964760898,0.6716586877420001,0.08343336929651567,0.0,0.38348181373028073,0.9596872211509138,0.3947089947089948,0.3140096618357488,0.0,1.0
0.13353408558336355,0.20236959591544512,0.04457263275624942,0.0,0.1293743372216331,0.059583905311658185,0.6038827313554331,0.05783358368173257,0.0,0.378601641378495,0.4190912141922204,0.3608465608465609,0.2995169082125604,0.0,1.0
0.06677479037819012,0.18942201907790734,0.7015375394650769,0.0,0.1293743372216331,0.05508017092595673,0.6064806983707851,0.04525702190857525,0.0,0.33828713933760163,0.43569667976939597,0.3597883597883599,0.28502415458937197,0.0,1.0
0.0,0.18240234669274985,0.7063502085946463,0.0,0.1293743372216331,0.019206443608280582,0.6322806500923603,0.01844255123520883,0.0,0.3361295576893809,0.4436015705858693,0.35767195767195775,0.26570048309178745,0.0,1.0
1.0,0.6489124757613305,0.3626130185912909,0.5722409768839428,0.0,1.0,0.4859019488190034,1.0,0.0,0.655862862240965,0.32541678162432514,0.8063492063492065,0.6859903381642511,0.006535947712418301,1.0
0.9334411158052944,0.6407307981846275,0.10413014000505179,0.5674990231476972,0.0010604453870625664,0.9720991397960397,0.4775638630559558,0.9718031211505763,0.0,0.669847629828854,0.32541678162432514,0.8052910052910054,0.6859903381642511,0.006535947712418301,1.0
0.8668668826839223,0.6326100315930867,0.38517939014194824,0.5805310667165813,0.0010604453870625664,1.0,0.4621657482525638,1.0,0.0,0.6664093488415195,0.3379418177290011,0.8031746031746033,0.6859903381642511,0.006535947712418301,1.0
0.8002772894688803,0.6245499565748263,0.3894926025990362,0.5995508623328587,0.0010604453870625664,1.0,0.45723514651687913,1.0,0.0,0.6627107556513686,0.3379418177290011,0.7957671957671959,0.6859903381642511,0.006535947712418301,1.0
0.7336723249789827,0.6165503536586396,0.3937449838367163,0.6106420415555349,0.0010604453870625664,1.0,0.46567827007499973,1.0,0.0,0.6668959956256425,0.34979421118271153,0.7809523809523811,0.6425120772946861,0.006535947712418301,1.0
0.6670519780200834,0.6059779047068856,0.40001430039588837,0.6063377700385348,0.0010604453870625664,1.0,0.4394978622275997,1.0,0.0,0.46370373373240387,0.34979421118271153,0.7671957671957673,0.6038647342995169,0.006535947712418301,1.0
0.6004162373840529,0.6033514682972316,0.40001430039588837,0.6301588642459521,0.0010604453870625664,0.9720991397960397,0.47128235699924215,0.9718031211505763,0.0,0.6596539291800062,0.36105152413622743,0.7629629629629631,0.5893719806763285,0.006535947712418301,1.0
0.5337650918485224,0.5825788397383866,0.0,0.6219057440475623,0.0010604453870625664,1.0,0.4768671115562904,1.0,0.0,0.4528179650486504,0.36105152413622743,0.7544973544973546,0.5797101449275363,0.006535947712418301,1.0
0.46709853017833325,0.5981185495280008,0.11293458028330483,0.62051433213996,0.0010604453870625664,1.0,0.4928185282135189,0.9718031211505763,0.0,0.43628279824648825,0.37177817740354,0.743915343915344,0.5603864734299516,0.006535947712418301,1.0
0.4004165411234055,0.5547041696853816,0.4161384907954323,0.6077775465073343,0.0010604453870625664,0.9447024651391186,0.4761700631390267,0.9441242843052156,0.0,0.23732605684033134,0.38202830669221644,0.7365079365079366,0.5507246376811594,0.006535947712418301,1.0
0.3337191134206705,0.5373758865954039,0.15615704802852357,0.6005273797361486,0.0010604453870625664,0.9447024651391186,0.4941984294859231,0.9718031211505763,0.0,0.41311551421296433,0.38202830669221644,0.724867724867725,0.5217391304347826,0.006535947712418301,1.0
0.2670062357926497,0.525191973036585,0.16812459920146544,0.5690861405433693,0.0010604453870625664,0.9720991397960397,0.5120361958606892,0.9441242843052156,0.0,0.6091766278717459,0.3918478760217862,0.7206349206349209,0.5265700483091788,0.006535947712418301,1.0
0.20027789694867693,0.5203632751935952,0.17378683385012894,0.5556550323743156,0.0010604453870625664,0.9447024651391186,0.50451206894427,0.9441242843052156,0.0,0.37944367130758333,0.40127626997806837,0.7132275132275134,0.5169082125603864,0.006535947712418301,1.0
0.13353408558336355,0.5324830514188519,0.15615704802852357,0.5236981447066015,0.0010604453870625664,0.9720991397960397,0.5065673545042269,0.9718031211505763,0.0,0.5617627910632383,0.4103475126514018,0.7089947089947092,0.5169082125603864,0.006535947712418301,1.0
0.06677479037819012,0.539831963529505,0.14980535012964957,0.5534613842391876,0.0010604453870625664,0.9447024651391186,0.4859019488190034,0.9441242843052156,0.0,0.5533404339603223,0.4103475126514018,0.7005291005291007,0.5120772946859903,0.006535947712418301,1.0
0.0,0.5155601180558911,0.12889691387196853,0.5194990600524559,0.0010604453870625664,0.9447024651391186,0.503826427622232,0.9441242843052156,0.0,0.5422045411544181,0.4190912141922204,0.6941798941798943,0.5169082125603864,0.006535947712418301,1.0
0.9334411158052944,0.5851522715004069,0.12889691387196853,0.0,0.025450689289501595,0.8914054478397414,0.5678111427679997,0.8903034322761526,0.0,0.4728976209787931,0.6240963106184605,0.7841269841269842,0.6956521739130435,0.013071895424836602,1.0
0.8668668826839223,0.5825788397383866,0.4407235601240224,0.21719486381635594,0.025450689289501595,0.8914054478397414,0.5618440731006418,0.8903034322761526,0.0,0.6870704676021152,0.6240963106184605,0.77989417989418,0.6956521739130435,0.013071895424836602,1.0
0.8002772894688803,0.5774517349328476,0.4425408341628405,0.24143807149562857,0.025450689289501595,0.8914054478397414,0.49557720342234984,0.8903034322761526,0.0,0.6886978693429509,0.6240963106184605,0.7746031746031747,0.6956521739130435,0.013071895424836602,1.0
0.7336723249789827,0.5723509208019397,0.4479344358485644,0.22309125474206054,0.025450689289501595,0.8914054478397414,0.435925720815352,0.8903034322761526,0.0,0.6863688058171853,0.6240963106184605,0.7661375661375662,0.6763285024154589,0.013071895424836602,1.0
0.6670519780200834,0.5672763321950633,0.4532435089733188,0.2003824457756298,0.025450689289501595,0.8914054478397414,0.42371659460791444,0.8903034322761526,0.0,0.6674611314567857,0.6240963106184605,0.7555555555555556,0.6570048309178743,0.013071895424836602,1.0
0.6004162373840529,0.559713479595574,0.46019664088856904,0.2110877169255097,0.024390243902439025,0.8654969705028841,0.44092437385698285,0.8903034322761526,0.0,0.653777093194363,0.6281336724701919,0.7460317460317462,0.6328502415458936,0.013071895424836602,1.0
0.5337650918485224,0.5522092678308539,0.46532135674301744,0.20258039632632568,0.024390243902439025,0.815139673374106,0.355756822080473,0.8385027530505879,0.0,0.46386551374524004,0.6281336724701919,0.7375661375661376,0.608695652173913,0.013071895424836602,1.0
0.46709853017833325,0.5447634768638174,0.47037208757464477,0.19815399918059173,0.024390243902439025,0.8914054478397414,0.32662324507725565,0.8903034322761526,0.0,0.6554015125094461,0.6281336724701919,0.7301587301587302,0.5942028985507246,0.013071895424836602,1.0
0.4004165411234055,0.5349262519437421,0.4753515856259615,0.17907659906105017,0.024390243902439025,0.8914054478397414,0.29036329365750574,0.8903034322761526,0.0,0.6432575448018797,0.6321185549728535,0.7259259259259261,0.5942028985507246,0.013071895424836602,1.0
0.3337191134206705,0.5227744274466719,0.4818845646793157,0.2110877169255097,0.02332979851537646,0.7201488516957025,0.2807047050799599,0.7176104359447463,0.0,0.2274153992710591,0.6321185549728535,0.7195767195767198,0.5797101449275363,0.013071895424836602,1.0
0.2670062357926497,0.5084031283422579,0.14980535012964957,0.2003824457756298,0.024390243902439025,0.6754493476495783,0.3046912662963298,0.6726052085642767,0.0,0.6160283158298433,0.6360524981314528,0.7121693121693123,0.5652173913043478,0.013071895424836602,1.0
0.20027789694867693,0.49426022623060023,0.49771963172592065,0.17390358059949323,0.024390243902439025,0.6975695582162169,0.30942644099241096,0.6948728164966657,0.0,0.41776702568695384,0.6360524981314528,0.7015873015873018,0.5555555555555556,0.013071895424836602,1.0
0.13353408558336355,0.49192515729081393,0.4961665334557521,0.17907659906105017,0.024390243902439025,0.6754493476495783,0.3196189502664383,0.6726052085642767,0.0,0.5802658647015896,0.6399369724047397,0.6910052910052912,0.536231884057971,0.013071895424836602,1.0
0.06677479037819012,0.4872738728152955,0.4961665334557521,0.14138631270828025,0.025450689289501595,0.743191376496935,0.32817412365309173,0.7408224773339115,0.0,0.5780640969727082,0.6437733829105498,0.6814814814814816,0.5265700483091788,0.013071895424836602,1.0
0.0,0.4849576409376712,0.4961665334557521,0.14792368346890938,0.02651113467656416,0.6754493476495783,0.3007299395821541,0.6726052085642767,0.0,0.5793611494805172,0.6475630733145112,0.6730158730158732,0.5169082125603864,0.013071895424836602,1.0
0.9334411158052944,0.14157558633984232,0.731578728323879,0.7327068387279384,0.1071049840933192,0.3509955754762179,0.2863495437396174,0.29257927428285746,0.8596652879571374,0.460943816853529,0.712127204125159,0.5576719576719578,0.5507246376811594,0.0196078431372549,1.0
0.8668668826839223,0.13419681515422652,0.7379228178377673,0.7242995795388336,0.11134676564156946,0.3367952804514347,0.3602953036818257,0.4926148394352502,0.8730381593285779,0.4619262678511021,0.7182345630662079,0.5534391534391535,0.5507246376811594,0.0196078431372549,1.0
0.8002772894688803,0.19945743861456877,0.7406183256536201,0.7294343940017098,0.1166489925768823,0.4612295854108863,0.2855449798286962,0.4574113487188977,0.8838613833333713,0.6703183762202474,0.7212467329732744,0.5375661375661377,0.497584541062802,0.0196078431372549,1.0
0.7336723249789827,0.13298314641216086,0.7433000741058313,0.7228223959350553,0.12195121951219513,0.42775647209097234,0.2919646031808005,0.3919638390858856,0.880487150325395,0.6638657127840591,0.7271908727116982,0.5238095238095238,0.45410628019323673,0.0196078431372549,1.0
0.6670519780200834,0.11646942794738588,0.7468546522083168,0.7131080706022469,0.12831389183457054,0.5715886245714594,0.292764368866292,0.4926148394352502,0.880487150325395,0.6450245711127278,0.7330316326144681,0.5164021164021164,0.43478260869565216,0.0196078431372549,1.0
0.6004162373840529,0.11078509644377299,0.7503855199732516,0.6822976270931942,0.13467656415694593,0.2836876850664315,0.36857460391214236,0.0003547767696238381,0.880487150325395,0.6399968014995185,0.7387730492354319,0.507936507936508,0.4106280193236715,0.0196078431372549,1.0
0.5337650918485224,0.10631735147047414,0.7521421918822562,0.6847110139778114,0.14103923647932132,0.3095115832304372,0.32817412365309173,0.36164687476871415,0.8838613833333713,0.6537708639795903,0.7444189178715275,0.49523809523809537,0.3913043478260869,0.0196078431372549,1.0
0.46709853017833325,0.10083143961404775,0.7556382642131869,0.6548610656388545,0.14634146341463417,0.4612295854108863,0.2919646031808005,0.4238731423882403,0.8838613833333713,0.6256855274323138,0.7499728117709972,0.48042328042328053,0.3719806763285024,0.0196078431372549,1.0
0.4004165411234055,0.09545429201871045,0.7608399304437101,0.6324230936272881,0.15164369034994699,0.059583905311658185,0.38126825038393464,0.04922937322007713,0.880487150325395,0.40770174442593693,0.7527163284140419,0.4645502645502646,0.34782608695652173,0.0196078431372549,1.0
0.3337191134206705,0.0922797734742051,0.7617020002175434,0.5946325940007673,0.15694591728525983,0.07449038857798591,0.3481564417874173,0.06735185813737705,0.8838613833333713,0.5611465923708074,0.7581385165087955,0.45079365079365086,0.32850241545893716,0.0196078431372549,1.0
0.2670062357926497,0.08914380505716096,0.7651365662741443,0.5115666547378852,0.16118769883351008,7.202848314286009e-05,0.3938435478547699,0.00010174971957773292,0.880487150325395,0.35440831091410996,0.29794756032504394,0.4391534391534392,0.3091787439613527,0.0196078431372549,1.0
0.20027789694867693,0.0860461597021128,0.7668457015357898,0.509089557312016,0.1643690349946978,7.202848314286009e-05,0.37157228961596883,0.00010174971957773292,0.8768878637125708,0.5046844567010458,0.32541678162432514,0.42962962962962975,0.28502415458937197,0.0196078431372549,1.0
0.13353408558336355,0.08298661024296239,0.7693993462242295,0.4646786233567427,0.16648992576882293,0.06431685969456748,0.3117866163358562,0.08343336929651567,0.8730381593285779,0.49638432119610315,0.34979421118271153,0.4243386243386244,0.26570048309178745,0.0196078431372549,1.0
0.06677479037819012,0.07501232960910298,0.28087192890144397,0.44718494146495996,0.16861081654294804,0.0856403964760898,0.4423495549020368,0.06735185813737705,0.8644644868685202,0.46928035116289074,0.37177817740354,0.4137566137566138,0.24637681159420288,0.0196078431372549,1.0
0.0,0.07112482448230828,0.2934265620443502,0.3867679819457966,0.16967126193001061,0.0,0.24364738009735074,0.028481639352471846,0.8596652879571374,0.47410779191272484,0.3918478760217862,0.4042328042328043,0.2222222222222222,0.0196078431372549,1.0
0.9334411158052944,0.6059779047068856,0.4736995046271579,0.7409713753651502,0.0,0.9178059220994135,0.4537038332444637,1.0,0.3541207137051052,0.7709700105782673,0.4993607426865212,0.8275132275132276,0.6714975845410628,0.026143790849673203,1.0
0.8668668826839223,0.6033514682972316,0.4769960408798847,0.7416834916620572,0.0,0.9720991397960397,0.4387841054981052,1.0,0.3541207137051052,0.765726715003995,0.4993607426865212,0.8264550264550267,0.6714975845410628,0.026143790849673203,1.0
0.8002772894688803,0.5981185495280008,0.4786329625304086,0.7272404349902595,0.0,0.9447024651391186,0.4430616483889064,0.9718031211505763,0.3541207137051052,0.7684518686706029,0.4993607426865212,0.8232804232804234,0.6666666666666667,0.026143790849673203,1.0
0.7336723249789827,0.5929121819154657,0.4818845646793157,0.7146155155005305,0.0,1.0,0.461462314362585,1.0,0.0,0.7633019449374346,0.4993607426865212,0.8275132275132276,0.6811594202898551,0.026143790849673203,1.0
0.6670519780200834,0.5903189344488848,0.4851070942309833,0.7146155155005305,0.0,1.0,0.4600545115717452,0.9718031211505763,0.0,0.764929043021833,0.4993607426865212,0.8285714285714287,0.6811594202898551,0.026143790849673203,1.0
0.6004162373840529,0.5851522715004069,0.14980535012964957,0.7138623906380667,0.0,0.9720991397960397,0.40484536898759355,1.0,0.0,0.5523266696659854,0.4993607426865212,0.833862433862434,0.6859903381642511,0.026143790849673203,1.0
0.5337650918485224,0.5800119969298461,0.4914676132731651,0.7305276602460415,0.0,1.0,0.39237006661038826,1.0,0.0,0.5630069480758466,0.4993607426865212,0.8317460317460319,0.6956521739130435,0.026143790849673203,1.0
0.46709853017833325,0.5748980456046926,0.4946068801657809,0.7438136854179498,0.0,0.9720991397960397,0.3610501581289811,1.0,0.0,0.7809757472984261,0.4993607426865212,0.8264550264550267,0.7004830917874396,0.026143790849673203,1.0
0.4004165411234055,0.5698103523803828,0.4961665334557521,0.7539824171401075,0.0,1.0,0.36632183535377283,1.0,0.0,0.7696993567256074,0.5055693487663593,0.8179894179894182,0.7101449275362318,0.026143790849673203,1.0
0.3337191134206705,0.5647488521002657,0.49926624714235246,0.7261397127985993,0.0,0.9720991397960397,0.37157228961596883,1.0,0.0,0.7585657178827729,0.5055693487663593,0.0,0.0,0.026143790849673203,1.0
0.2670062357926497,0.559713479595574,0.5023403117142881,0.6930592489374052,0.0,0.9447024651391186,0.3565143559525263,0.9441242843052156,0.0,0.5551215872043705,0.5055693487663593,0.0,0.0,0.026143790849673203,1.0
0.20027789694867693,0.5547041696853816,0.5053892794734246,0.6883074006291037,0.0,1.0,0.38052489559603314,1.0,0.0,0.743282326647767,0.511638564563424,0.0,0.0,0.026143790849673203,1.0
0.13353408558336355,0.5497208571765779,0.5084136836992501,0.6902932927899563,0.0,0.8400764090963017,0.37157228961596883,0.9718031211505763,0.0,0.7396507367995518,0.511638564563424,0.0,0.0,0.026143790849673203,1.0
0.06677479037819012,0.5447634768638174,0.5099168361567761,0.7020329800768761,0.0,1.0,0.37680194123852584,0.9441242843052156,0.0,0.7393512316061721,0.511638564563424,0.0,0.0,0.026143790849673203,1.0
0.0,0.539831963529505,0.5129053555580232,0.6926651249019753,0.0,0.9178059220994135,0.35044137496538896,0.8903034322761526,0.0,0.7446405304930267,0.517575371404448,0.0,0.0,0.026143790849673203,1.0
0.9334411158052944,0.6059779047068856,0.4514829950400523,0.7179899186729173,0.009544008483563097,0.815139673374106,0.3997219153839879,0.8641527444277654,0.0,0.7658919406334365,0.2663051417538781,0.8730158730158731,0.8357487922705314,0.032679738562091505,1.0
0.8668668826839223,0.600731685949587,0.4532435089733188,0.7308915358099006,0.010604453870625663,1.0,0.4143117243585265,0.8641527444277654,0.0,0.77164839305553,0.2663051417538781,0.870899470899471,0.8357487922705314,0.032679738562091505,1.0
0.8002772894688803,0.5981185495280008,0.13621535350417865,0.7334310681360531,0.010604453870625663,1.0,0.4294744941815472,0.7886874220029028,0.0,0.7715958337357669,0.2663051417538781,0.86984126984127,0.8309178743961352,0.032679738562091505,1.0
0.7336723249789827,0.5929121819154657,0.13621535350417865,0.7246681684228528,0.010604453870625663,0.8400764090963017,0.4782603182691393,0.7886874220029028,0.0,0.769719557180939,0.2663051417538781,0.8634920634920635,0.8260869565217391,0.032679738562091505,1.0
0.6670519780200834,0.5877323003570936,0.45673762225617887,0.7261397127985993,0.01166489925768823,0.8914054478397414,0.5236009566898587,0.8641527444277654,0.0,0.5497486799255125,0.2663051417538781,0.8486772486772488,0.8115942028985508,0.032679738562091505,1.0
0.6004162373840529,0.5903189344488848,0.46532135674301744,0.7327068387279384,0.01166489925768823,0.9447024651391186,0.5954160804987485,0.8641527444277654,0.0,0.725933494603748,0.2663051417538781,0.8402116402116404,0.7971014492753623,0.032679738562091505,1.0
0.5337650918485224,0.5851522715004069,0.46532135674301744,0.7355973246706564,0.01166489925768823,0.8654969705028841,0.5310440099748097,0.8385027530505879,0.0,0.7350087083396363,0.2663051417538781,0.8380952380952382,0.7874396135265701,0.032679738562091505,1.0
0.46709853017833325,0.5698103523803828,0.47037208757464477,0.7265068988976868,0.012725344644750797,0.815139673374106,0.5195279470408694,0.7886874220029028,0.0,0.7136096328691129,0.2663051417538781,0.833862433862434,0.7874396135265701,0.032679738562091505,1.0
0.4004165411234055,0.5800119969298461,0.46701301484278407,0.7112170089407063,0.012725344644750797,0.815139673374106,0.532393977332386,0.7886874220029028,0.0,0.6940057977209374,0.2663051417538781,0.8275132275132276,0.7777777777777778,0.032679738562091505,1.0
0.3337191134206705,0.5723509208019397,0.46701301484278407,0.702805205910503,0.012725344644750797,0.8914054478397414,0.5438282789892925,0.9718031211505763,0.0,0.4775298382482888,0.2827380703074001,0.8253968253968256,0.7874396135265701,0.032679738562091505,1.0
0.2670062357926497,0.5672763321950633,0.14317013091579775,0.7066473840735803,0.012725344644750797,0.7906826637162357,0.5431576531693498,0.9718031211505763,0.0,0.6628000178525627,0.2827380703074001,0.8201058201058202,0.7874396135265701,0.032679738562091505,1.0
0.20027789694867693,0.5522092678308539,0.4834994206945704,0.706264576470997,0.013785790031813364,0.8914054478397414,0.6335622735084316,0.9169591654151685,0.0,0.4287466579402161,0.2827380703074001,0.814814814814815,0.7922705314009661,0.032679738562091505,1.0
0.13353408558336355,0.5522092678308539,0.4851070942309833,0.7134853803265788,0.013785790031813364,0.8654969705028841,0.6393199649462866,0.8385027530505879,0.0,0.6153078286660764,0.2827380703074001,0.8211640211640213,0.7874396135265701,0.032679738562091505,1.0
0.06677479037819012,0.5497208571765779,0.4851070942309833,0.7115958251028769,0.013785790031813364,0.6537840614228563,0.706633959682248,0.6085782097024305,0.0,0.4972085087937638,0.29794756032504394,0.815873015873016,0.7536231884057971,0.032679738562091505,1.0
0.0,0.5522092678308539,0.4834994206945704,0.7085567711464591,0.01484623541887593,0.7201488516957025,0.6960730923062846,0.6085782097024305,0.0,0.7198549750775405,0.29794756032504394,0.8084656084656086,0.7246376811594203,0.032679738562091505,1.0
0.9334411158052944,0.5647488521002657,0.13621535350417865,0.5342761681076758,0.0010604453870625664,0.8914054478397414,0.37680194123852584,0.8385027530505879,0.0,0.6568364924704616,0.4103475126514018,0.7820105820105822,0.6135265700483091,0.0392156862745098,1.0
0.8668668826839223,0.559713479595574,0.46019664088856904,0.5272586398115966,0.0010604453870625664,0.9178059220994135,0.3820111957938898,0.8903034322761526,0.0,0.653152085267015,0.4103475126514018,0.778835978835979,0.6135265700483091,0.0392156862745098,1.0
0.8002772894688803,0.559713479595574,0.45673762225617887,0.533115945549923,0.0010604453870625664,0.9178059220994135,0.37680194123852584,0.8903034322761526,0.0,0.6491277294671323,0.4103475126514018,0.7746031746031747,0.6135265700483091,0.0392156862745098,1.0
0.7336723249789827,0.5472389295715046,0.4686965578280642,0.5445564008745957,0.0010604453870625664,0.9178059220994135,0.31805672752806635,0.8903034322761526,0.0,0.6449555758759282,0.4103475126514018,0.7714285714285716,0.6135265700483091,0.0392156862745098,1.0
0.6670519780200834,0.5373758865954039,0.4753515856259615,0.5523597580551978,0.0010604453870625664,0.9178059220994135,0.38275373295034076,0.8641527444277654,0.0,0.6362504962394745,0.4103475126514018,0.761904761904762,0.5942028985507246,0.0392156862745098,1.0
0.6004162373840529,0.5324830514188519,0.4834994206945704,0.5371607180842356,0.0010604453870625664,0.8654969705028841,0.3820111957938898,0.8385027530505879,0.0,0.6293927150544107,0.4103475126514018,0.7671957671957673,0.5748792270531401,0.0392156862745098,1.0
0.5337650918485224,0.5300462768643006,0.14980535012964957,0.5371607180842356,0.0010604453870625664,0.7906826637162357,0.3250703344513869,0.7408224773339115,0.0,0.2505697797643241,0.4103475126514018,0.7629629629629631,0.5942028985507246,0.0392156862745098,1.0
0.46709853017833325,0.5373758865954039,0.4753515856259615,0.5388806216945691,0.0010604453870625664,0.0011932530616990615,0.36406516889429,0.7176104359447463,0.0,0.633877205859665,0.4103475126514018,0.7481481481481482,0.5652173913043478,0.0392156862745098,1.0
0.4004165411234055,0.5227744274466719,0.4898878486487747,0.5400227741572651,0.0010604453870625664,0.6975695582162169,0.3842375869728034,0.6948728164966657,0.0,0.5985646740787588,0.4103475126514018,0.7322751322751323,0.5410628019323671,0.0392156862745098,1.0
0.3337191134206705,0.525191973036585,0.4834994206945704,0.5534613842391876,0.0010604453870625664,0.815139673374106,0.43306192555372003,0.0011477460921883729,0.0,0.5731568043490485,0.4103475126514018,0.7185185185185187,0.5265700483091788,0.0392156862745098,1.0
0.2670062357926497,0.525191973036585,0.4753515856259615,0.5284376990384299,0.0010604453870625664,0.8400764090963017,0.4508730414473073,0.7886874220029028,0.0,0.5434600285353364,0.4103475126514018,0.706878306878307,0.5265700483091788,0.0392156862745098,1.0
0.20027789694867693,0.5179585081170344,0.4786329625304086,0.4792428217835671,0.0010604453870625664,0.9178059220994135,0.4551173111081785,0.8641527444277654,0.0,0.31857682416249744,0.4103475126514018,0.6952380952380953,0.5217391304347826,0.0392156862745098,1.0
0.13353408558336355,0.5155601180558911,0.4786329625304086,0.46750335957626643,0.0010604453870625664,0.9178059220994135,0.4437734115433944,0.8641527444277654,0.0,0.5051246462859332,0.4103475126514018,0.6825396825396827,0.5217391304347826,0.0392156862745098,1.0
0.06677479037819012,0.5155601180558911,0.4898878486487747,0.46750335957626643,0.0010604453870625664,0.9447024651391186,0.48173817195890384,0.8641527444277654,0.0,0.494231105096026,0.4103475126514018,0.6814814814814816,0.536231884057971,0.0392156862745098,1.0
0.0,0.5013032378927209,0.4914676132731651,0.47030370621170925,0.0010604453870625664,0.9178059220994135,0.5031405123239004,0.8385027530505879,0.0,0.48440615321898745,0.4190912141922204,0.6761904761904763,0.5410628019323671,0.0392156862745098,1.0
0.9334411158052944,0.7913583920754528,0.08424887441906576,0.7803550118407955,0.0010604453870625664,0.815139673374106,0.709111888320243,0.813349100860897,0.0,0.9313548126224442,0.20662480497872257,0.9904761904761907,0.9855072463768115,0.04575163398692811,0.0
0.8668668826839223,0.7852128390140007,0.33029038803366606,0.7856007689630227,0.0010604453870625664,0.7906826637162357,0.7053940046974336,0.7886874220029028,0.0,0.9403396135818404,0.20662480497872257,0.9873015873015875,0.9806763285024155,0.04575163398692811,0.0
0.8002772894688803,0.7790959789912861,0.33029038803366606,0.7907940633632823,0.0010604453870625664,0.815139673374106,0.7053940046974336,0.813349100860897,0.0,0.94016215985996,0.20662480497872257,0.9841269841269843,0.9710144927536233,0.04575163398692811,0.0
0.7336723249789827,0.7699743468147557,0.33552026218811876,0.7994425183281215,0.0010604453870625664,0.815139673374106,0.6954503540025851,0.813349100860897,0.0,0.9314059266777706,0.20662480497872257,0.9809523809523811,0.9565217391304348,0.04575163398692811,0.0
0.6670519780200834,0.7669480791490011,0.33809721749216365,0.8063860401541325,0.0010604453870625664,0.815139673374106,0.6954503540025851,0.813349100860897,0.0,0.9124167792899834,0.20662480497872257,0.9809523809523811,0.9420289855072463,0.04575163398692811,0.0
0.6004162373840529,0.7609169098455129,0.34317831007012467,0.8095124330517024,0.0010604453870625664,0.815139673374106,0.7140598691933908,0.813349100860897,0.0,0.8923642313694303,0.20662480497872257,0.9788359788359791,0.9227053140096619,0.04575163398692811,0.0
0.5337650918485224,0.7489398086816039,0.34317831007012467,0.8138588698474349,0.0010604453870625664,0.815139673374106,0.6691395448698021,0.813349100860897,0.0,0.9078967221537011,0.20662480497872257,0.9746031746031748,0.9227053140096619,0.04575163398692811,0.0
